1104.2988019732202, 27.698410230900038
1297.039428879374, 37.504404510218535
1489.2086538632361, 41.31067860548029
1683.4736336395022, 48.813554491564105
1867.3728910168716, 57.32928636570912
2066.55141531595, 61.49790915309046
2259.3908599380557, 72.34148944990261
2449.8301775490554, 78.32687338501299
2644.01193881358, 82.92164117232522
2836.936888920473, 94.66302905940395
3031.1978408934633, 100.08929928560576
3221.80373206365, 107.82370559217347
3414.6303764634813, 118.53288355511344
3607.2911299826483, 127.50020727106914
3800.0010363553456, 136.98363594909426
3992.5880605942157, 145.1768022219459
4185.338927678189, 155.09031836836215
4384.889068030313, 163.16090971272234
4570.6372236468, 172.78124956818527
4756.132173799753, 179.7429320565436
4955.246696987463, 183.23954317456372
5140.860774542375, 191.45206338349297
5340.44532189197, 199.8839282013017
5532.669843836055, 204.27082037889153
5725.349029675295, 213.4316834556233
5909.101442902743, 220.40555175558598
6127.452549730251, 224.48923226796006
6320.116989713433, 233.495263856071
6503.850970620806, 240.27559279525764
6722.003008391517, 242.2690482112507
6914.2596844939535, 246.9935590515276
7106.446727387221, 250.98692119553954
7298.375512995896, 252.2685818513452
7490.1822356849725, 252.2685818513452
7681.988958374049, 252.2685818513452
7873.795681063123, 252.2685818513452
8048.245529908777, 253.10964178953236
